Account,GameNumber,Date,StartTime,DayOfWeek,HourOfDay,GameOfDay,GameOfWeek,TimeControl,MyElo,OppElo,Color,ECO,Result,Termination,ICastledFirst,ICastledShort,ICastledLong,OppCastledShort,OppCastledLong,LastResult,2ndLastResult,MyNumMoves,OppNumMoves,MyTotalTime,OppTotalTime,MyAvgTPM,OppAvgTPM,MyCastlingMove,OppCastlingMove,TimeSinceLast
Cosmos_IV,501,2024-07-07,10:33:11,1,11,18,68,600,1614,1578,white,D02,won,abandoned,Yes,No,Yes,No,No,won,won,20,19,242.9,90.1,12.14,4.74,18,N/A,509.80
Cosmos_IV,502,2024-07-07,20:40:31,1,21,8,68,600,1623,1627,white,A46,won,resignation,No,No,Yes,Yes,No,won,won,32,32,312.4,157.5,9.76,4.92,14,9,36197.10
Cosmos_IV,503,2024-07-07,20:50:01,1,21,7,69,600,1632,1638,white,D02,won,resignation,No,No,No,No,No,won,won,13,13,105.2,181.5,8.09,13.96,N/A,N/A,257.60
Cosmos_IV,504,2024-07-07,21:21:14,1,22,8,70,600,1639,1560,black,B13,won,resignation,No,Yes,No,Yes,No,won,won,24,25,324.9,74.1,13.54,2.96,15,6,1767.80
Cosmos_IV,505,2024-07-07,21:43:36,1,22,9,71,600,1646,1592,black,B13,won,timeout,No,No,No,Yes,No,won,won,54,54,580,595.4,10.74,11.03,N/A,18,1017.10
Cosmos_IV,506,2024-07-07,22:37:28,1,23,10,72,600,1638,1642,white,D02,lost,resignation,No,No,No,No,Yes,won,won,55,55,575.4,357.2,10.46,6.49,N/A,13,2652.00
Cosmos_IV,507,2024-07-07,22:53:43,1,23,11,73,600,1637,1592,black,B10,draw,timeout vs insufficient material,No,Yes,No,Yes,No,lost,won,85,86,599.2,497.4,7.05,5.78,9,7,399.60
Cosmos_IV,508,2024-07-07,23:12:26,1,24,12,74,600,1630,1676,white,A48,lost,checkmate,No,No,Yes,Yes,No,draw,lost,50,50,592.9,284.4,11.86,5.69,21,4,523.80
Cosmos_IV,509,2024-07-07,23:27:25,1,24,13,75,600,1637,1601,black,B12,won,resignation,No,Yes,No,Yes,No,lost,draw,39,40,529.5,288.9,13.58,7.22,14,12,306.10
Cosmos_IV,510,2024-07-08,00:40:45,2,1,14,76,600,1628,1596,white,A41,lost,resignation,No,Yes,No,No,Yes,won,lost,26,26,456.7,226.3,17.57,8.7,18,12,3870.50
Cosmos_IV,511,2024-07-08,00:52:44,2,1,15,77,600,1620,1617,black,D12,lost,timeout,No,Yes,No,Yes,No,lost,won,46,47,598.9,477.3,13.02,10.16,13,7,262.30
Cosmos_IV,512,2024-07-08,01:11:17,2,2,16,78,600,1612,1626,white,D02,lost,resignation,No,No,No,Yes,No,lost,lost,53,53,573.1,450.4,10.81,8.5,N/A,26,514.10
Cosmos_IV,513,2024-07-08,01:28:50,2,2,17,79,600,1620,1603,black,B12,won,resignation,No,No,No,No,No,lost,lost,15,15,76.7,99.1,5.11,6.61,N/A,N/A,479.90
Cosmos_IV,514,2024-07-08,01:31:59,2,2,18,80,600,1612,1628,white,A40,lost,resignation,Yes,No,Yes,No,Yes,won,lost,36,35,400.8,189.9,11.13,5.43,15,17,112.30
Cosmos_IV,515,2024-07-08,01:42:09,2,2,19,81,600,1619,1561,white,D00,won,resignation,No,No,No,No,No,lost,won,38,37,275.9,225.3,7.26,6.09,N/A,N/A,209.20
Cosmos_IV,516,2024-07-08,01:50:59,2,2,20,82,600,1612,1652,black,B12,lost,checkmate,No,No,Yes,Yes,No,won,lost,35,36,554,443.2,15.83,12.31,20,8,254.10
Cosmos_IV,517,2024-07-08,12:25:14,2,13,16,74,600,1612,1629,black,B10,draw,stalemate,No,No,Yes,Yes,No,lost,won,73,74,589.2,469.5,8.07,6.34,15,8,37501.00
Cosmos_IV,518,2024-07-08,12:43:23,2,13,17,75,600,1620,1619,black,B10,won,resignation,Yes,Yes,No,No,No,draw,lost,33,33,317.8,402.4,9.63,12.19,16,N/A,499.80
Cosmos_IV,519,2024-07-08,12:58:20,2,13,18,76,600,1611,1603,white,D00,lost,checkmate,No,No,No,Yes,No,won,draw,30,30,433.1,275.4,14.44,9.18,N/A,14,579.20
Cosmos_IV,520,2024-07-08,13:10:24,2,14,19,77,600,1602,1582,black,B10,lost,checkmate,No,Yes,No,Yes,No,lost,won,44,45,447.3,563,10.17,12.51,21,17,290.90
Cosmos_IV,521,2024-07-08,13:27:23,2,14,20,78,600,1594,1612,white,D02,lost,checkmate,No,No,No,Yes,No,lost,lost,30,30,433.6,329.1,14.45,10.97,N/A,7,571.70
Cosmos_IV,522,2024-07-08,13:40:28,2,14,21,78,600,1586,1620,black,B13,lost,resignation,No,No,No,No,No,lost,lost,9,10,47.7,41,5.3,4.1,N/A,N/A,351.40
Cosmos_IV,523,2024-07-08,13:42:09,2,14,22,79,600,1578,1574,white,D00,lost,resignation,Yes,No,Yes,No,Yes,lost,lost,31,30,403.8,113.7,13.03,3.79,13,14,53.30
Cosmos_IV,524,2024-07-08,13:51:07,2,14,23,79,600,1585,1547,black,B13,won,resignation,No,Yes,No,Yes,No,lost,lost,26,26,215.2,150.4,8.28,5.78,10,10,134.20
Cosmos_IV,525,2024-07-08,13:57:30,2,14,24,80,600,1593,1567,black,A00,won,timeout,Yes,Yes,No,No,No,won,lost,34,34,381.9,592.4,11.23,17.42,16,N/A,167.80
Cosmos_IV,526,2024-07-08,14:14:15,2,15,25,81,600,1601,1557,white,D00,won,timeout,Yes,No,Yes,No,No,won,won,52,52,581.7,599.2,11.19,11.52,16,N/A,623.10
Cosmos_IV,527,2024-07-08,14:34:26,2,15,26,82,600,1592,1561,white,A46,lost,resignation,No,No,No,No,No,won,won,35,35,544.6,319.6,15.56,9.13,N/A,N/A,629.30
Cosmos_IV,528,2024-07-08,14:49:05,2,15,27,83,600,1599,1537,white,D00,won,resignation,No,Yes,No,Yes,No,lost,won,42,41,356.5,225.6,8.49,5.5,16,11,334.40
Cosmos_IV,529,2024-07-08,14:59:05,2,15,28,84,600,1607,1608,black,B18,won,resignation,No,No,No,No,No,won,lost,21,21,118.8,83.8,5.66,3.99,N/A,N/A,243.50
Cosmos_IV,530,2024-07-08,15:02:45,2,16,29,85,600,1599,1627,white,A45,lost,timeout,No,No,Yes,Yes,No,won,won,45,45,599.9,596.5,13.33,13.26,13,4,101.20
Cosmos_IV,531,2024-07-08,15:29:08,2,16,30,86,600,1606,1563,black,B18,won,checkmate,Yes,Yes,No,Yes,No,lost,won,39,40,482.5,241.1,12.37,6.03,14,15,983.10
Cosmos_IV,532,2024-07-08,15:41:51,2,16,31,87,600,1613,1568,black,D00,won,checkmate,No,No,No,No,Yes,won,lost,68,68,412.1,329.6,6.06,4.85,N/A,12,280.50
Cosmos_IV,533,2024-07-08,16:10:56,2,17,32,88,600,1605,1610,black,D53,lost,resignation,No,No,No,No,No,won,won,11,12,53.7,26.4,4.88,2.2,N/A,N/A,1332.90
Cosmos_IV,534,2024-07-08,16:12:24,2,17,33,89,600,1597,1605,white,D00,lost,checkmate,No,No,No,No,Yes,lost,won,16,16,104.3,78.7,6.52,4.92,N/A,12,34.30
Cosmos_IV,535,2024-07-08,16:15:42,2,17,34,90,600,1606,1624,white,D00,won,resignation,No,No,Yes,Yes,No,lost,lost,68,68,516.3,473.9,7.59,6.97,13,6,93.70
Cosmos_IV,536,2024-07-08,16:37:10,2,17,35,91,600,1607,1634,white,D00,draw,timeout vs insufficient material,Yes,Yes,No,No,Yes,won,lost,63,62,596.4,597.4,9.47,9.64,14,14,771.70
Cosmos_IV,537,2024-07-08,18:25:04,2,19,36,92,300,1053,1052,black,B13,draw,timeout vs insufficient material,No,No,No,Yes,No,draw,won,70,70,299.9,299.1,4.28,4.27,N/A,9,5877.60
Cosmos_IV,538,2024-07-08,20:04:35,2,21,37,93,600,1598,1593,black,A11,lost,checkmate,Yes,Yes,No,Yes,No,draw,draw,17,18,194.1,135.6,11.42,7.53,9,13,5671.10
Cosmos_IV,539,2024-07-08,20:10:16,2,21,38,94,600,1606,1578,white,D00,won,resignation,No,No,No,No,No,lost,draw,35,34,376.6,301.8,10.76,8.88,N/A,N/A,146.90
Cosmos_IV,540,2024-07-08,20:21:58,2,21,39,95,600,1598,1618,white,D00,lost,resignation,No,No,No,No,No,won,lost,8,8,20.7,7.7,2.59,0.96,N/A,N/A,325.40
Cosmos_IV,541,2024-07-08,20:22:35,2,21,40,96,600,1605,1557,black,B12,won,resignation,Yes,Yes,No,No,No,lost,won,66,66,345.9,431.2,5.24,6.53,20,N/A,16.30
Cosmos_IV,542,2024-07-08,20:36:27,2,21,41,97,600,1613,1580,white,D00,won,checkmate,No,No,No,No,Yes,won,lost,48,47,538.9,313.3,11.23,6.67,N/A,16,486.10
Cosmos_IV,543,2024-07-08,20:51:15,2,21,40,98,600,1607,1703,black,B10,lost,checkmate,No,Yes,No,Yes,No,won,won,62,63,599.8,583.5,9.67,9.26,8,8,349.10
Cosmos_IV,544,2024-07-08,21:11:27,2,22,41,99,600,1614,1558,black,B13,won,resignation,No,No,No,Yes,No,lost,won,59,59,581.1,429.8,9.85,7.28,N/A,10,612.20
Cosmos_IV,545,2024-07-08,21:29:03,2,22,41,100,600,1622,1592,white,D00,won,resignation,No,No,No,Yes,No,won,lost,43,43,518.8,393.4,12.07,9.15,N/A,24,474.90
Cosmos_IV,546,2024-07-09,11:09:50,3,12,30,88,600,1629,1576,white,D02,won,timeout,Yes,Yes,No,Yes,No,won,won,34,33,555,598.4,16.32,18.13,15,15,48728.20
Cosmos_IV,547,2024-07-09,11:30:40,3,12,31,89,600,1622,1685,black,B13,lost,timeout,No,Yes,No,Yes,No,won,won,67,68,599.2,545.9,8.94,8.03,11,7,695.00
Cosmos_IV,548,2024-07-09,11:50:16,3,12,32,90,600,1614,1645,white,A45,lost,timeout,No,No,No,Yes,No,lost,won,81,80,598.7,593,7.39,7.41,N/A,5,576.80
Cosmos_IV,549,2024-07-09,13:32:09,3,14,28,89,600,1621,1578,white,A40,won,checkmate,Yes,No,Yes,Yes,No,lost,lost,29,28,526.2,310.3,18.14,11.08,10,11,5514.30
Cosmos_IV,550,2024-07-09,13:50:52,3,14,27,90,600,1630,1642,black,B10,won,resignation,No,Yes,No,Yes,No,won,lost,54,55,365.6,366.3,6.77,6.66,14,13,596.80
Cosmos_IV,551,2024-07-09,14:04:00,3,15,26,91,600,1621,1592,black,B18,lost,resignation,No,No,No,Yes,No,won,won,15,16,101.7,240.6,6.78,15.04,N/A,12,422.40
Cosmos_IV,552,2024-07-09,14:10:03,3,15,27,92,600,1613,1614,black,B10,lost,resignation,No,No,No,No,No,lost,won,6,7,10.4,24.8,1.73,3.54,N/A,N/A,261.30
Cosmos_IV,553,2024-07-09,14:10:53,3,15,28,92,600,1606,1657,white,D00,lost,resignation,Yes,No,Yes,No,No,lost,lost,30,30,214.1,206.5,7.14,6.88,17,N/A,39.60
Cosmos_IV,554,2024-07-09,14:18:24,3,15,28,93,600,1598,1608,white,D00,lost,resignation,Yes,Yes,No,No,Yes,lost,lost,31,30,485.2,362.2,15.65,12.07,14,16,236.90
Cosmos_IV,555,2024-07-09,14:32:51,3,15,29,93,600,1606,1581,black,A00,won,resignation,No,No,No,No,No,lost,lost,30,30,448,215.9,14.93,7.2,N/A,N/A,381.80
Cosmos_IV,556,2024-07-09,14:52:47,3,15,28,93,600,1613,1560,black,A01,won,resignation,Yes,Yes,No,Yes,No,won,lost,26,26,267.9,129.5,10.3,4.98,9,10,748.00
Cosmos_IV,557,2024-07-09,14:59:49,3,15,28,94,600,1622,1626,white,D00,won,resignation,No,No,Yes,Yes,No,won,won,47,47,539.6,408.1,11.48,8.68,16,11,154.10
Cosmos_IV,558,2024-07-09,15:16:06,3,16,28,95,600,1631,1636,black,B10,won,resignation,Yes,Yes,No,Yes,No,won,won,45,45,521.7,493.3,11.59,10.96,8,9,437.40
Cosmos_IV,559,2024-07-09,15:38:15,3,16,28,96,600,1624,1675,white,D00,lost,checkmate,Yes,Yes,No,No,No,won,won,62,61,596.3,379.1,9.62,6.21,17,N/A,807.30
Cosmos_IV,560,2024-07-09,15:54:54,3,16,28,97,600,1631,1569,white,D10,won,checkmate,Yes,Yes,No,No,No,lost,won,13,12,41.6,28.3,3.2,2.36,10,N/A,402.70
Cosmos_IV,561,2024-07-09,15:56:14,3,16,29,98,600,1623,1644,white,D00,lost,checkmate,Yes,No,Yes,No,No,won,lost,77,77,592.6,531.5,7.7,6.9,16,N/A,38.40
Cosmos_IV,562,2024-07-09,16:15:27,3,17,28,99,600,1614,1583,black,A00,lost,resignation,Yes,Yes,No,Yes,No,lost,won,19,20,221.5,94.3,11.66,4.72,9,10,560.40
Cosmos_IV,563,2024-07-09,16:20:56,3,17,28,100,600,1606,1631,white,D00,lost,resignation,Yes,Yes,No,No,No,lost,lost,40,40,469.7,240.9,11.74,6.02,8,N/A,107.50
Cosmos_IV,564,2024-07-09,16:33:08,3,17,29,101,600,1614,1616,black,B10,won,resignation,No,Yes,No,Yes,No,lost,lost,33,33,217.3,210.4,6.58,6.38,17,11,262.30
Cosmos_IV,565,2024-07-10,08:32:45,4,9,20,91,300,1045,1040,black,D00,lost,resignation,No,No,Yes,Yes,No,won,lost,25,26,104.1,144.5,4.16,5.56,12,12,57359.70
Cosmos_IV,566,2024-07-10,08:37:51,4,9,21,92,300,1053,1023,black,B12,won,checkmate,No,Yes,No,Yes,No,lost,won,26,26,137.5,142.8,5.29,5.49,17,7,201.90
Cosmos_IV,567,2024-07-10,08:42:50,4,9,22,93,300,1061,1063,white,D00,won,checkmate,No,No,No,No,No,won,lost,14,13,74.2,109.8,5.3,8.45,N/A,N/A,161.50
Cosmos_IV,568,2024-07-10,08:46:10,4,9,23,94,300,1069,1055,black,B10,won,checkmate,No,No,No,No,No,won,won,24,24,281.5,237,11.73,9.88,N/A,N/A,125.80
Cosmos_IV,569,2024-07-10,09:37:57,4,10,24,95,600,1605,1578,white,A45,lost,resignation,No,No,No,Yes,No,won,won,39,39,519.6,410.6,13.32,10.53,N/A,20,2825.50
Cosmos_IV,570,2024-07-10,09:54:15,4,10,25,96,600,1597,1627,black,B13,lost,resignation,No,Yes,No,Yes,No,lost,won,15,16,150.4,157.6,10.03,9.85,11,8,458.40
Cosmos_IV,571,2024-07-10,10:01:55,4,11,26,97,600,1589,1626,white,D00,lost,resignation,Yes,Yes,No,Yes,No,lost,lost,37,37,494.9,286.1,13.38,7.73,9,12,309.60
Cosmos_IV,572,2024-07-10,10:15:14,4,11,27,98,600,1581,1577,black,B12,lost,resignation,No,No,No,Yes,No,lost,lost,21,21,242.4,386.6,11.54,18.41,N/A,10,304.10
Cosmos_IV,573,2024-07-10,10:26:03,4,11,28,99,600,1589,1576,black,B10,won,checkmate,No,No,No,No,Yes,lost,lost,56,56,581.6,451.8,10.39,8.07,N/A,20,406.60
Cosmos_IV,574,2024-07-10,10:47:09,4,11,29,100,600,1590,1621,white,D00,draw,timeout vs insufficient material,No,No,Yes,Yes,No,won,lost,53,52,594.5,599.7,11.22,11.53,23,19,684.40
Cosmos_IV,575,2024-07-10,11:07:26,4,12,30,101,600,1598,1592,black,B18,won,checkmate,No,No,Yes,Yes,No,draw,won,28,28,313.2,405.1,11.19,14.47,16,10,622.50
Cosmos_IV,576,2024-07-10,11:19:39,4,12,30,102,600,1605,1569,white,A45,won,resignation,No,No,No,No,Yes,won,draw,54,54,566.2,286.1,10.49,5.3,N/A,9,419.80
Cosmos_IV,577,2024-07-10,11:34:38,4,12,30,103,600,1613,1612,white,D10,won,resignation,Yes,Yes,No,Yes,No,won,won,40,40,419.6,211.7,10.49,5.29,8,9,332.80
Cosmos_IV,578,2024-07-10,12:48:11,4,13,30,104,600,1620,1581,black,B12,won,resignation,No,No,No,No,No,won,won,10,10,60.2,88.1,6.02,8.81,N/A,N/A,3993.40
Cosmos_IV,579,2024-07-10,12:50:48,4,13,31,105,600,1627,1585,black,A02,won,checkmate,No,No,Yes,Yes,No,won,won,35,35,503.7,184.8,14.39,5.28,14,7,96.80
Cosmos_IV,580,2024-07-10,13:47:09,4,14,31,106,600,1635,1634,white,D00,won,resignation,No,No,No,No,No,won,won,12,11,67.4,46.6,5.62,4.24,N/A,N/A,2877.30
Cosmos_IV,581,2024-07-10,13:49:14,4,14,32,107,600,1634,1607,white,D00,draw,insufficient material,Yes,Yes,No,Yes,No,won,won,58,57,544.6,268.4,9.39,4.71,9,13,57.60
Cosmos_IV,582,2024-07-10,14:03:45,4,15,32,108,600,1642,1625,black,D00,won,resignation,No,No,No,Yes,No,draw,won,70,70,546.3,458.4,7.8,6.55,N/A,10,326.40
Cosmos_IV,583,2024-07-10,15:46:41,4,16,24,109,600,1649,1585,white,D00,won,resignation,No,Yes,No,Yes,No,won,draw,43,42,492.1,553.5,11.44,13.18,16,12,5629.70
Cosmos_IV,584,2024-07-10,16:13:48,4,17,23,110,600,1641,1653,white,A45,lost,resignation,No,Yes,No,Yes,No,won,won,30,30,344.1,241.3,11.47,8.04,27,7,1134.90
Cosmos_IV,585,2024-07-10,16:23:59,4,17,22,111,600,1633,1655,black,B12,lost,checkmate,Yes,No,Yes,Yes,No,lost,won,42,43,577.9,512.8,13.76,11.93,10,11,266.90
Cosmos_IV,586,2024-07-10,16:42:21,4,17,22,112,600,1640,1585,black,B10,won,checkmate,No,No,No,No,No,lost,lost,24,24,199.5,204.2,8.31,8.51,N/A,N/A,524.10
Cosmos_IV,587,2024-07-10,17:12:15,4,18,23,113,600,1632,1667,white,D02,lost,resignation,Yes,Yes,No,Yes,No,won,lost,17,17,239.7,228.9,14.1,13.46,8,8,1594.50
Cosmos_IV,588,2024-07-10,17:20:18,4,18,24,114,600,1624,1634,black,D10,lost,resignation,Yes,Yes,No,No,No,lost,won,20,21,223.2,124.2,11.16,5.91,10,N/A,243.30
Cosmos_IV,589,2024-07-10,17:26:49,4,18,25,115,600,1617,1661,black,D02,lost,resignation,Yes,Yes,No,No,Yes,lost,lost,21,22,274.8,164.5,13.09,7.48,10,19,167.80
Cosmos_IV,590,2024-07-10,18:57:32,4,19,26,116,600,1623,1542,white,D00,won,resignation,Yes,No,Yes,No,No,lost,lost,23,22,146.3,83.8,6.36,3.81,22,N/A,5168.20
Cosmos_IV,591,2024-07-10,19:01:50,4,20,27,117,600,1614,1599,black,B13,lost,resignation,Yes,Yes,No,Yes,No,won,lost,38,39,432.7,225.1,11.39,5.77,11,12,111.70
Cosmos_IV,592,2024-07-10,19:13:31,4,20,28,118,600,1606,1625,white,A45,lost,resignation,No,No,No,No,Yes,lost,won,23,23,164.6,223.3,7.16,9.71,N/A,13,268.30
Cosmos_IV,593,2024-07-10,19:20:27,4,20,29,119,600,1613,1565,black,B12,won,resignation,No,No,No,No,No,lost,lost,6,7,12.9,9.4,2.15,1.34,N/A,N/A,251.40
Cosmos_IV,594,2024-07-10,19:21:02,4,20,30,120,600,1605,1605,white,A45,lost,resignation,No,No,No,No,No,won,lost,45,45,544.8,470.3,12.11,10.45,N/A,N/A,22.10
Cosmos_IV,595,2024-07-10,19:38:40,4,20,31,121,600,1612,1550,white,D00,won,resignation,Yes,No,Yes,No,No,lost,won,42,41,304.4,208.9,7.25,5.1,20,N/A,513.20
Cosmos_IV,596,2024-07-10,19:47:41,4,20,32,122,600,1620,1615,black,A40,won,resignation,No,No,Yes,Yes,No,won,lost,32,33,424.1,176.1,13.25,5.34,14,6,236.60
Cosmos_IV,597,2024-07-10,19:58:22,4,20,33,123,600,1627,1566,black,B10,won,resignation,Yes,Yes,No,Yes,No,won,won,25,25,363.1,112.8,14.52,4.51,12,13,216.90
Cosmos_IV,598,2024-07-10,23:39:40,4,24,34,124,600,1619,1627,white,A45,lost,resignation,Yes,Yes,No,No,Yes,won,won,30,30,414.3,334.3,13.81,11.14,11,17,12914.90
Cosmos_IV,599,2024-07-10,23:52:52,4,24,35,125,600,1612,1674,black,D10,lost,resignation,No,No,No,No,No,lost,won,24,25,295.8,136.4,12.33,5.46,N/A,N/A,377.70
Cosmos_IV,600,2024-07-11,00:00:28,5,1,36,126,600,1604,1631,white,A45,lost,resignation,Yes,Yes,No,No,No,lost,lost,19,19,238.9,143.9,12.57,7.57,14,N/A,160.20
Cosmos_IV,601,2024-07-11,00:07:30,5,1,37,127,600,1595,1589,white,D00,lost,resignation,No,No,No,No,No,lost,lost,24,24,353.4,245.4,14.72,10.22,N/A,N/A,183.10
Cosmos_IV,602,2024-07-11,00:17:42,5,1,38,128,600,1604,1617,black,B12,won,timeout,No,Yes,No,Yes,No,lost,lost,49,50,567.1,383.2,11.57,7.66,19,7,258.60
Cosmos_IV,603,2024-07-11,11:52:35,5,12,26,129,600,1596,1623,black,B13,lost,resignation,No,No,No,No,Yes,won,lost,11,12,60.1,135.5,5.46,11.29,N/A,11,41125.90
Cosmos_IV,604,2024-07-11,11:55:59,5,12,27,130,600,1603,1551,white,D00,won,checkmate,Yes,Yes,No,No,Yes,lost,won,23,22,234.2,77.6,10.18,3.53,7,15,143.90
Cosmos_IV,605,2024-07-11,12:01:45,5,13,28,131,600,1611,1598,white,A41,won,resignation,No,Yes,No,Yes,No,won,lost,60,59,436.2,434.8,7.27,7.37,13,12,111.80
Cosmos_IV,606,2024-07-11,12:16:54,5,13,29,132,600,1603,1609,black,B12,lost,resignation,Yes,Yes,No,No,No,won,won,15,16,79.5,103.4,5.3,6.46,15,N/A,472.80
Cosmos_IV,607,2024-07-11,12:20:45,5,13,30,133,600,1612,1634,black,A03,won,checkmate,No,No,Yes,Yes,No,lost,won,26,26,292,250.7,11.23,9.64,13,5,151.50
Cosmos_IV,608,2024-07-11,14:31:42,5,15,26,134,600,1605,1660,black,B13,lost,resignation,No,Yes,No,Yes,No,won,lost,34,35,431.3,152.2,12.69,4.35,17,9,7565.00
Cosmos_IV,609,2024-07-11,14:42:18,5,15,27,135,600,1614,1658,white,D31,won,resignation,No,Yes,No,Yes,No,lost,won,66,65,581.5,393.6,8.81,6.06,13,10,204.70
Cosmos_IV,610,2024-07-11,15:18:16,5,16,28,136,600,1605,1577,white,E61,lost,checkmate,No,Yes,No,Yes,No,won,lost,41,41,545.8,315.5,13.31,7.7,12,5,1576.50
Cosmos_IV,611,2024-07-11,15:33:12,5,16,29,137,600,1612,1554,black,D02,won,resignation,No,Yes,No,Yes,No,lost,won,27,27,294.5,175.5,10.91,6.5,11,5,350.20
Cosmos_IV,612,2024-07-11,15:42:20,5,16,30,138,600,1621,1654,white,D10,won,resignation,Yes,Yes,No,Yes,No,won,lost,27,26,197.9,119.9,7.33,4.61,9,13,253.50
Cosmos_IV,613,2024-07-11,15:49:14,5,16,30,139,600,1628,1567,black,B10,won,checkmate,No,Yes,No,Yes,No,won,won,71,72,591.7,573,8.33,7.96,16,9,216.10
Cosmos_IV,614,2024-07-11,16:15:01,5,17,30,140,600,1635,1594,white,A46,won,timeout,Yes,No,Yes,No,Yes,won,won,68,67,402.7,370.1,5.92,5.52,12,16,955.30
Cosmos_IV,615,2024-07-11,16:34:15,5,17,30,141,600,1643,1618,white,D00,won,resignation,Yes,Yes,No,No,Yes,won,won,31,30,347.6,276.8,11.21,9.23,9,16,751.30
Cosmos_IV,616,2024-07-11,17:21:05,5,18,28,142,300,1077,1070,white,D00,won,resignation,No,Yes,No,Yes,No,won,won,41,40,150.8,132.5,3.68,3.31,13,7,2462.40
Cosmos_IV,617,2024-07-11,17:26:24,5,18,29,143,300,1069,1070,black,A01,lost,resignation,Yes,Yes,No,Yes,No,won,won,28,29,229.9,171.9,8.21,5.93,9,11,168.20
Cosmos_IV,618,2024-07-11,17:56:51,5,18,29,144,600,1635,1642,black,B10,lost,resignation,No,Yes,No,Yes,No,lost,won,29,30,281.2,194.8,9.7,6.49,20,6,1597.10
Cosmos_IV,619,2024-07-11,18:05:00,5,19,30,145,600,1628,1685,black,B12,lost,resignation,No,No,No,Yes,No,lost,lost,17,18,81.2,55.3,4.78,3.07,N/A,13,207.80
Cosmos_IV,620,2024-07-11,18:07:29,5,19,31,146,600,1619,1613,white,D00,lost,resignation,No,Yes,No,Yes,No,lost,lost,47,47,513.8,299.8,10.93,6.38,11,10,67.80
Cosmos_IV,621,2024-07-11,18:21:37,5,19,32,147,600,1611,1648,black,B12,lost,resignation,No,Yes,No,Yes,No,lost,lost,22,23,106.8,218.8,4.85,9.51,19,14,334.20
Cosmos_IV,622,2024-07-11,18:27:20,5,19,33,148,600,1620,1645,white,D00,won,checkmate,Yes,Yes,No,Yes,No,lost,lost,35,34,394.3,298.9,11.27,8.79,13,14,236.20
Cosmos_IV,623,2024-07-11,18:39:09,5,19,34,149,600,1628,1625,black,D12,won,resignation,No,No,Yes,Yes,No,won,lost,66,66,567.5,432.9,8.6,6.56,14,11,314.70
Cosmos_IV,624,2024-07-11,19:30:48,5,20,30,150,600,1635,1590,white,E12,won,checkmate,Yes,Yes,No,Yes,No,won,won,30,29,422,439.5,14.07,15.16,12,14,2531.50
Cosmos_IV,625,2024-07-11,19:46:14,5,20,30,151,600,1642,1598,white,D02,won,resignation,No,No,No,No,No,won,won,25,24,173.5,340.3,6.94,14.18,N/A,N/A,504.00
Cosmos_IV,626,2024-07-11,20:34:14,5,21,29,152,600,1634,1667,black,B12,lost,resignation,No,No,No,Yes,No,won,won,26,27,143,305.4,5.5,11.31,N/A,12,2706.50
Cosmos_IV,627,2024-07-11,20:41:57,5,21,30,153,600,1642,1624,black,D13,won,checkmate,No,No,No,Yes,No,lost,won,39,39,459.3,206.7,11.78,5.3,N/A,7,320.00
Cosmos_IV,628,2024-07-11,20:54:45,5,21,31,154,600,1650,1620,white,D00,won,resignation,No,Yes,No,Yes,No,won,lost,57,57,508.7,332.6,8.92,5.84,11,8,308.70
Cosmos_IV,629,2024-07-11,21:09:36,5,22,32,155,600,1642,1676,white,A45,lost,resignation,Yes,Yes,No,Yes,No,won,won,48,47,559.2,435.5,11.65,9.27,10,15,382.30
Cosmos_IV,630,2024-07-11,21:26:30,5,22,33,156,600,1634,1636,black,B12,lost,checkmate,No,No,Yes,Yes,No,lost,won,87,88,536.6,503.6,6.17,5.72,16,10,454.80
Cosmos_IV,631,2024-07-12,00:43:41,6,1,29,157,600,1641,1605,white,A45,won,resignation,No,Yes,No,Yes,No,lost,lost,26,25,301.6,153.4,11.6,6.14,15,7,11294.40
Cosmos_IV,632,2024-07-12,01:14:22,6,2,30,158,600,1633,1653,black,D00,lost,resignation,Yes,No,Yes,No,Yes,won,lost,44,45,532.6,511,12.1,11.36,13,15,1539.40
Cosmos_IV,633,2024-07-12,01:32:32,6,2,31,159,600,1625,1659,white,A80,lost,resignation,Yes,Yes,No,Yes,No,lost,won,42,42,598,459.1,14.24,10.93,9,10,557.40
Cosmos_IV,634,2024-07-12,01:50:47,6,2,32,160,600,1633,1626,white,D00,won,checkmate,No,Yes,No,Yes,No,lost,lost,31,30,379.7,137,12.25,4.57,16,8,497.00
Cosmos_IV,635,2024-07-12,02:12:57,6,3,33,161,600,1641,1645,black,B13,won,abandoned,No,No,No,No,No,won,lost,6,6,10.9,15.1,1.82,2.52,N/A,N/A,950.30
Cosmos_IV,636,2024-07-12,02:18:33,6,3,34,162,600,1649,1615,black,D13,won,checkmate,Yes,Yes,No,Yes,No,won,won,41,41,566,544.8,13.8,13.29,12,14,325.10
Cosmos_IV,637,2024-07-12,03:35:57,6,4,35,163,600,1641,1669,white,A45,lost,resignation,No,Yes,No,Yes,No,won,won,26,26,402.3,426.4,15.47,16.4,12,7,4078.00
Cosmos_IV,638,2024-07-12,03:50:22,6,4,36,164,600,1649,1622,black,A01,won,abandoned,Yes,No,Yes,No,Yes,lost,won,26,26,326.9,223.5,12.57,8.6,11,21,462.70
