Account,IsMonday,IsTuesday,IsWednesday,IsThursday,IsFriday,IsSaturday,IsSunday,TimeOfDay,GameOfDay,GameOfWeek,TimeControl,EloDifference,Color,Result,ICastledFirst,ICastledShort,ICastledLong,OppCastledShort,OppCastledLong,LastResultIsWin,LastResultIsDraw,LastResultIsLoss,2ndLastResultIsWin,2ndLastResultIsDraw,2ndLastResultIsLoss,MyNumMoves,OppNumMoves,MyTotalTime,OppTotalTime,MyAvgTPM,OppAvgTPM,TimeSinceLast,DailyWinPerc,DailyLossPerc,DailyDrawPerc,WeeklyWinPerc,WeeklyLossPerc,WeeklyDrawPerc,ECO_A00,ECO_A40,ECO_A45,ECO_B10,ECO_B12,ECO_B13,ECO_D00,ECO_D02,ECO_D10,ECO_Other
0,0,0,0,0,1,0,0,65621,15,55,600,10,1,0,0,1,0,1,0,1,0,0,0,0,1,46,46,481.0,357.2,10.46,7.77,1591.9,28.57,57.14,14.29,38.89,57.41,3.7,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,43296,11,55,600,43,1,0,0,0,0,1,0,1,0,0,1,0,0,14,14,35.1,135.4,2.51,9.67,63594.0,30.0,60.0,10.0,38.89,57.41,3.7,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,43498,12,56,600,58,0,0,1,1,0,0,1,1,0,0,1,0,0,42,41,455.7,198.4,10.85,4.84,166.9,36.36,54.55,9.09,40.0,56.36,3.64,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,45538,13,57,600,-7,1,2,0,0,0,0,0,1,0,0,1,0,0,28,29,200.8,60.5,7.17,2.09,1584.3,41.67,50.0,8.33,41.07,55.36,3.57,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,45847,14,58,600,25,1,1,0,0,0,0,0,0,0,1,1,0,0,66,66,425.9,333.5,6.45,5.05,108.2,38.46,53.85,7.69,40.35,56.14,3.51,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,46657,15,59,600,49,0,0,0,0,1,1,0,0,1,0,0,0,1,27,26,100.9,113.6,3.74,4.37,384.1,35.71,50.0,14.29,39.66,55.17,5.17,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,48652,16,60,600,-2,0,0,1,0,1,0,1,1,0,0,0,1,0,41,40,460.7,599.7,11.24,14.99,1894.1,40.0,46.67,13.33,40.68,54.24,5.08,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,55861,12,61,600,-46,1,2,0,1,0,1,0,1,0,0,1,0,0,34,34,510.2,232.9,15.01,6.85,6748.3,54.55,36.36,9.09,41.67,53.33,5.0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,56629,12,62,600,-6,0,0,1,0,1,0,1,0,0,1,1,0,0,59,58,572.9,598.2,9.71,10.31,257.8,54.55,36.36,9.09,40.98,54.1,4.92,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,60251,12,61,600,30,1,2,0,0,1,0,1,1,0,0,0,0,1,22,23,170.1,216.1,7.73,9.4,3049.1,63.64,27.27,9.09,41.67,53.33,5.0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,60665,13,62,600,32,1,2,1,1,0,0,0,0,0,1,1,0,0,23,24,308.1,154.0,13.4,6.42,243.9,58.33,33.33,8.33,40.98,54.1,4.92,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,59750,3,51,600,-8,1,0,0,1,0,1,0,0,0,1,0,0,1,31,31,419.1,250.4,13.52,8.08,85176.9,0.0,100.0,0.0,42.0,52.0,6.0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,63806,2,52,600,-49,1,2,1,0,1,0,0,1,0,0,0,0,1,19,20,105.4,285.8,5.55,14.29,3636.9,100.0,0.0,0.0,43.14,50.98,5.88,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,64217,3,53,600,-62,0,0,1,1,0,0,0,0,0,1,1,0,0,40,39,277.9,598.7,6.95,15.35,305.6,50.0,50.0,0.0,42.31,51.92,5.77,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,65122,4,54,600,0,0,0,0,0,0,1,0,1,0,0,0,0,1,22,22,154.6,205.9,7.03,9.36,627.1,66.67,33.33,0.0,43.4,50.94,5.66,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,65523,5,55,600,-26,1,0,0,0,0,1,0,1,0,0,1,0,0,11,11,45.0,39.4,4.09,3.58,246.4,75.0,25.0,0.0,44.44,50.0,5.56,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,66102,6,56,600,-47,1,2,0,0,1,0,1,1,0,0,1,0,0,29,30,462.1,370.4,15.93,12.35,534.0,80.0,20.0,0.0,45.45,49.09,5.45,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,66958,7,57,600,-27,0,0,0,0,0,0,0,0,0,1,1,0,0,5,4,5.3,22.6,1.06,5.65,393.9,66.67,33.33,0.0,44.64,50.0,5.36,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,66992,8,58,600,3,0,2,1,1,0,1,0,1,0,0,0,0,1,18,17,263.3,104.7,14.63,6.16,28.7,71.43,28.57,0.0,45.61,49.12,5.26,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,77021,9,57,600,29,1,0,0,1,0,1,0,0,0,1,1,0,0,44,44,558.2,553.4,12.69,12.58,9765.7,62.5,37.5,0.0,44.64,50.0,5.36,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,78229,10,57,600,28,1,2,0,1,0,1,0,1,0,0,0,0,1,35,36,433.7,514.4,12.39,14.29,649.8,66.67,33.33,0.0,46.43,48.21,5.36,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,622,11,52,600,-7,1,0,1,0,1,0,0,0,0,1,1,0,0,31,31,313.9,193.0,10.13,6.23,8359.3,60.0,40.0,0.0,47.06,47.06,5.88,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1170,12,53,600,-67,0,0,0,0,1,1,0,1,0,0,0,0,1,29,28,328.5,171.5,11.33,6.12,234.1,63.64,36.36,0.0,48.08,46.15,5.77,0,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1796,13,54,600,-4,0,2,1,0,1,0,0,1,0,0,1,0,0,26,26,237.0,180.2,9.12,6.93,297.5,66.67,33.33,0.0,49.06,45.28,5.66,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,2320,14,55,600,5,0,2,0,0,1,1,0,0,0,1,1,0,0,49,48,363.1,292.6,7.41,6.1,287.0,61.54,38.46,0.0,48.15,46.3,5.56,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,3005,15,56,600,34,1,2,0,1,0,1,0,0,0,1,0,0,1,41,42,339.4,395.8,8.28,9.42,321.9,57.14,42.86,0.0,47.27,47.27,5.45,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,3827,16,57,600,25,0,0,0,1,0,1,0,0,0,1,0,0,1,22,21,157.9,114.6,7.18,5.46,482.6,53.33,46.67,0.0,46.43,48.21,5.36,0,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,5106,17,58,600,-13,1,0,0,0,0,1,0,1,0,0,0,0,1,23,23,228.3,104.6,9.93,4.55,1121.1,56.25,43.75,0.0,47.37,47.37,5.26,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,5543,18,59,600,-13,1,0,0,1,0,1,0,1,0,0,1,0,0,30,30,435.2,250.0,14.51,8.33,208.7,58.82,41.18,0.0,48.28,46.55,5.17,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,6277,19,58,600,21,1,2,1,1,0,1,0,1,0,0,1,0,0,45,46,569.6,530.0,12.66,11.52,298.8,61.11,38.89,0.0,49.12,45.61,5.26,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,7407,20,59,600,-32,0,0,0,0,1,1,0,0,0,1,1,0,0,27,26,199.6,173.8,7.39,6.68,560.4,57.89,42.11,0.0,48.28,46.55,5.17,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,39563,21,60,600,45,0,0,0,0,0,1,0,1,0,0,0,0,1,27,26,407.8,173.3,15.1,6.67,31956.4,60.0,40.0,0.0,49.15,45.76,5.08,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,40550,22,61,600,36,1,0,1,1,0,1,0,1,0,0,1,0,0,22,22,205.9,163.1,9.36,7.41,579.2,61.9,38.1,0.0,50.0,45.0,5.0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,40937,23,62,600,-18,1,0,1,1,0,1,0,1,0,0,1,0,0,52,52,547.1,302.6,10.52,5.82,181.1,63.64,36.36,0.0,50.82,44.26,4.92,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,41821,24,63,600,33,0,0,1,0,1,0,0,1,0,0,1,0,0,21,21,171.2,182.3,8.15,8.68,336.9,65.22,34.78,0.0,51.61,43.55,4.84,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,42308,25,64,600,-14,0,2,0,1,0,1,0,1,0,0,1,0,0,30,30,464.5,385.9,15.48,12.86,315.8,66.67,33.33,0.0,52.38,42.86,4.76,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,43188,26,65,600,19,0,2,0,0,1,1,0,0,0,1,1,0,0,19,19,122.1,193.9,6.43,10.21,415.5,64.0,36.0,0.0,51.56,43.75,4.69,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,43520,27,66,600,-43,1,2,0,1,0,1,0,0,0,1,0,0,1,24,25,266.3,128.6,11.1,5.14,209.9,61.54,38.46,0.0,50.77,44.62,4.62,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,43911,28,67,600,-23,1,2,0,0,0,1,0,0,0,1,0,0,1,60,61,516.4,425.7,8.61,6.98,124.7,59.26,40.74,0.0,50.0,45.45,4.55,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,51807,29,68,600,18,1,0,0,1,0,1,0,0,0,1,0,0,1,40,40,467.3,438.9,11.68,10.97,7379.6,57.14,42.86,0.0,49.25,46.27,4.48,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,53102,30,69,600,38,0,0,1,1,0,1,0,1,0,0,0,0,1,29,28,259.8,271.5,8.96,9.7,827.7,58.62,41.38,0.0,50.0,45.59,4.41,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,52704,2,70,600,37,1,0,0,0,1,1,0,1,0,0,1,0,0,27,27,295.3,406.3,10.94,15.05,85742.2,100.0,0.0,0.0,50.72,44.93,4.35,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,53688,2,71,600,-3,0,2,0,0,1,1,0,1,0,0,1,0,0,30,30,409.0,124.0,13.63,4.13,688.7,100.0,0.0,0.0,51.43,44.29,4.29,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,54238,3,72,600,-23,0,2,0,1,0,1,0,0,0,1,1,0,0,19,19,210.2,74.7,11.06,3.93,141.0,50.0,50.0,0.0,50.7,45.07,4.23,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,54542,4,73,600,45,1,0,0,0,0,1,0,0,0,1,0,0,1,35,35,354.6,261.9,10.13,7.48,93.8,33.33,66.67,0.0,50.0,45.83,4.17,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,55191,5,74,600,2,0,2,1,1,0,1,0,1,0,0,0,0,1,34,34,527.2,269.4,15.51,7.92,294.4,50.0,50.0,0.0,50.68,45.21,4.11,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,64189,6,75,600,47,1,0,0,0,1,1,0,0,0,1,1,0,0,23,23,488.2,398.6,21.23,17.33,8470.8,40.0,60.0,0.0,50.0,45.95,4.05,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,68700,7,76,600,40,0,0,0,0,0,0,1,1,0,0,0,0,1,63,62,548.0,502.6,8.7,8.11,4022.8,50.0,50.0,0.0,50.67,45.33,4.0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,70684,8,77,600,9,0,0,0,0,1,1,0,1,0,0,1,0,0,35,34,427.5,289.9,12.21,8.53,1436.0,57.14,42.86,0.0,51.32,44.74,3.95,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,71765,9,78,600,49,1,0,0,1,0,1,0,1,0,0,1,0,0,39,39,357.7,259.3,9.17,6.65,653.5,62.5,37.5,0.0,51.95,44.16,3.9,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,72413,10,79,600,-36,1,2,1,1,0,1,0,1,0,0,1,0,0,36,37,534.8,202.6,14.86,5.48,290.3,66.67,33.33,0.0,52.56,43.59,3.85,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,73181,11,80,600,-105,0,2,1,1,0,1,0,0,0,1,1,0,0,72,72,590.9,326.9,8.21,4.54,233.2,60.0,40.0,0.0,51.9,44.3,3.8,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,74137,12,81,600,5,1,0,0,0,1,0,1,0,0,1,0,0,1,40,40,501.5,552.0,12.54,13.8,365.1,54.55,45.45,0.0,51.25,45.0,3.75,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,40699,13,80,600,31,1,0,0,0,1,1,0,1,0,0,0,0,1,34,34,547.5,483.5,16.1,14.22,52460.5,58.33,41.67,0.0,50.63,45.57,3.8,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,41838,14,81,600,4,0,2,0,0,0,1,0,1,0,0,1,0,0,37,37,542.2,359.3,14.65,9.71,591.5,61.54,38.46,0.0,51.25,45.0,3.75,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,42766,15,82,600,33,0,0,0,0,1,1,0,0,0,1,1,0,0,33,32,460.2,215.4,13.95,6.73,385.8,57.14,42.86,0.0,50.62,45.68,3.7,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,43464,16,83,600,53,1,0,0,0,0,1,0,1,0,0,0,0,1,35,35,341.1,213.3,9.75,6.09,237.8,60.0,40.0,0.0,51.22,45.12,3.66,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,45156,17,84,600,-36,0,2,1,0,1,1,0,1,0,0,1,0,0,24,24,194.1,236.5,8.09,9.85,1350.9,62.5,37.5,0.0,51.81,44.58,3.61,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,45608,18,85,600,27,1,2,0,0,0,0,0,0,0,1,1,0,0,15,16,99.2,135.4,6.61,8.46,257.9,58.82,41.18,0.0,51.19,45.24,3.57,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,45852,19,86,600,1,0,2,1,1,0,0,0,0,0,1,0,0,1,17,17,160.8,130.8,9.46,7.69,144.8,55.56,44.44,0.0,50.59,45.88,3.53,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,46165,20,87,600,-11,1,0,1,0,1,0,0,0,0,1,0,0,1,32,32,415.1,276.8,12.97,8.65,152.2,52.63,47.37,0.0,50.0,46.51,3.49,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,51248,21,88,600,18,0,0,0,1,0,1,0,1,0,0,0,0,1,29,28,375.1,597.4,12.93,21.34,4667.9,55.0,45.0,0.0,50.57,45.98,3.45,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,52284,22,89,600,47,1,0,0,0,0,0,0,1,0,0,1,0,0,26,26,274.5,268.5,10.56,10.33,660.9,57.14,42.86,0.0,51.14,45.45,3.41,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,53075,22,90,600,-40,0,2,0,0,0,1,0,1,0,0,1,0,0,50,50,580.4,535.9,11.61,10.72,516.5,57.14,42.86,0.0,51.69,44.94,3.37,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,54217,22,91,600,-14,1,2,1,0,1,0,0,0,0,1,1,0,0,18,19,286.0,101.3,15.89,5.33,561.6,57.14,42.86,0.0,51.11,45.56,3.33,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,54623,21,92,600,-8,0,2,1,0,1,0,1,0,0,1,0,0,1,24,24,231.3,57.5,9.64,2.4,120.0,55.0,45.0,0.0,50.55,46.15,3.3,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,54928,22,93,600,-22,1,2,0,1,0,0,1,0,0,1,0,0,1,34,35,562.6,372.8,16.55,10.65,73.7,52.38,47.62,0.0,50.0,46.74,3.26,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,55881,22,93,600,7,0,0,0,0,1,1,0,0,0,1,0,0,1,16,15,117.6,61.1,7.35,4.07,390.4,52.38,47.62,0.0,48.91,47.83,3.26,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,56073,23,94,600,-9,1,2,0,1,0,1,0,1,0,0,0,0,1,19,20,150.6,120.4,7.93,6.02,74.4,54.55,45.45,0.0,49.46,47.31,3.23,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,56366,24,95,600,8,0,1,1,0,1,1,0,0,0,1,1,0,0,56,56,526.3,443.4,9.4,7.92,142.4,52.17,47.83,0.0,48.94,47.87,3.19,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,58026,25,96,600,-72,1,2,0,1,0,1,0,0,1,0,0,0,1,33,34,516.0,427.2,15.64,12.56,1133.7,50.0,45.83,4.17,48.42,47.37,4.21,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,58994,26,97,600,-32,0,2,1,1,0,0,0,0,0,1,0,1,0,50,50,567.3,364.8,11.35,7.3,452.0,48.0,48.0,4.0,47.92,47.92,4.17,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,59966,27,98,600,51,1,0,0,0,0,1,0,0,0,1,0,0,1,73,73,594.7,599.3,8.15,8.21,404.7,46.15,50.0,3.85,47.42,48.45,4.12,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,61203,28,99,600,2,0,0,0,0,0,0,0,1,0,0,0,0,1,72,72,547.7,382.1,7.61,5.31,642.3,48.15,48.15,3.7,47.96,47.96,4.08,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,74411,22,100,600,-15,1,0,0,1,0,1,0,1,0,0,1,0,0,85,85,470.8,599.2,5.54,7.05,12660.3,42.86,52.38,4.76,48.48,47.47,4.04,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,75532,23,101,600,-8,0,0,1,0,1,1,0,1,0,0,1,0,0,17,16,181.4,37.9,10.67,2.37,650.2,45.45,50.0,4.55,49.0,47.0,4.0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,75757,24,102,600,0,1,2,0,1,0,1,0,1,0,0,1,0,0,30,31,366.3,186.2,12.21,6.01,43.6,47.83,47.83,4.35,49.5,46.53,3.96,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,76321,25,103,600,-4,0,0,1,0,1,1,0,0,0,1,1,0,0,29,28,323.7,135.6,11.16,4.84,197.7,45.83,50.0,4.17,49.02,47.06,3.92,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,84532,26,104,600,47,1,2,1,1,0,1,0,1,0,0,0,0,1,25,26,365.5,160.1,14.62,6.16,7887.3,48.0,48.0,4.0,49.51,46.6,3.88,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,85096,27,105,600,-36,1,2,0,0,0,1,0,0,0,1,1,0,0,14,15,83.9,186.4,5.99,12.43,198.5,46.15,50.0,3.85,49.04,47.12,3.85,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,85385,28,106,600,-24,0,2,0,0,0,0,0,0,0,1,0,0,1,49,49,434.3,452.9,8.86,9.24,205.1,44.44,51.85,3.7,48.57,47.62,3.81,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,86319,29,107,600,2,0,2,0,0,1,1,0,0,0,1,0,0,1,36,35,362.8,471.1,10.08,13.46,499.7,42.86,53.57,3.57,48.11,48.11,3.77,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,40262,30,104,600,-43,0,2,0,1,0,1,0,0,0,1,0,0,1,24,24,161.9,218.0,6.75,9.08,39980.2,41.38,55.17,3.45,49.51,46.6,3.88,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,40673,31,105,600,25,1,0,0,0,0,0,0,0,0,1,0,0,1,33,33,236.5,393.3,7.17,11.92,249.1,40.0,56.67,3.33,49.04,47.12,3.85,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,44795,28,106,600,-2,1,0,1,1,0,0,0,1,0,0,0,0,1,30,30,366.5,295.2,12.22,9.84,3885.5,37.04,59.26,3.7,49.52,46.67,3.81,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,45471,28,107,600,13,0,0,0,1,0,1,0,1,0,0,1,0,0,49,48,310.2,347.6,6.33,7.24,309.5,40.74,55.56,3.7,50.0,46.23,3.77,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,46165,26,108,600,3,1,2,0,1,0,1,0,1,0,0,1,0,0,18,18,218.4,88.6,12.13,4.92,383.8,44.0,52.0,4.0,50.47,45.79,3.74,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,46496,27,109,600,50,0,0,0,0,1,1,0,0,0,1,1,0,0,27,26,457.1,230.3,16.93,8.86,112.6,42.31,53.85,3.85,50.0,46.3,3.7,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,47915,28,110,600,-23,1,2,0,0,0,0,0,1,0,0,0,0,1,11,11,135.8,80.0,12.35,7.27,961.9,44.44,51.85,3.7,50.46,45.87,3.67,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,48145,29,111,600,28,0,0,0,1,0,1,0,0,0,1,1,0,0,33,33,448.5,247.4,13.59,7.5,94.2,42.86,53.57,3.57,50.0,46.36,3.64,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,49727,30,112,600,6,1,2,0,0,0,0,0,1,0,0,0,0,1,12,13,164.4,23.4,13.7,1.8,1133.5,44.83,51.72,3.45,50.45,45.95,3.6,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,50037,31,113,600,19,0,0,0,1,0,1,0,0,0,1,1,0,0,44,43,431.8,595.2,9.81,13.84,145.6,43.33,53.33,3.33,50.0,46.43,3.57,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,51174,32,114,600,13,1,0,0,1,0,0,1,1,0,0,0,0,1,47,47,503.9,234.8,10.72,5.0,705.2,45.16,51.61,3.23,50.44,46.02,3.54,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,52090,32,115,600,48,1,0,0,1,0,1,0,1,0,0,1,0,0,64,64,593.1,597.3,9.27,9.33,412.1,45.16,51.61,3.23,50.88,45.61,3.51,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,59813,23,109,600,19,0,1,0,0,0,1,0,1,0,0,1,0,0,54,53,543.0,535.3,10.06,10.1,7129.9,59.09,40.91,0.0,50.93,45.37,3.7,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,60917,23,110,600,24,1,0,0,0,1,1,0,0,1,0,1,0,0,38,38,503.5,238.1,13.25,6.27,561.0,54.55,40.91,4.55,50.46,44.95,4.59,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,39164,15,106,600,5,0,2,0,0,0,0,0,1,0,0,0,1,0,29,29,520.9,329.2,17.96,11.35,64143.5,64.29,28.57,7.14,51.43,44.76,3.81,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,40027,16,107,600,13,1,0,1,1,0,1,0,0,0,1,1,0,0,42,42,525.2,360.7,12.5,8.59,342.1,60.0,33.33,6.67,50.94,45.28,3.77,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,40999,15,108,600,1,1,0,0,1,0,1,0,1,0,0,0,0,1,91,92,575.4,543.9,6.32,5.91,446.8,64.29,28.57,7.14,51.4,44.86,3.74,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,50805,8,106,600,38,0,0,0,1,0,1,0,1,0,0,1,0,0,79,78,588.9,599.3,7.45,7.68,9230.6,71.43,14.29,14.29,53.33,43.81,2.86,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,52785,7,106,600,-5,0,0,0,1,0,1,0,1,0,0,1,0,0,65,65,562.3,599.6,8.65,9.22,1391.1,66.67,16.67,16.67,53.33,43.81,2.86,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,53986,8,107,600,72,1,0,0,0,0,1,0,1,0,0,1,0,0,24,24,337.5,221.3,14.06,9.22,638.7,71.43,14.29,14.29,53.77,43.4,2.83,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,56352,9,107,600,-3,0,2,0,0,0,0,0,1,0,0,1,0,0,10,10,29.1,45.3,2.91,4.53,2028.5,75.0,12.5,12.5,54.72,42.45,2.83,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,56439,10,108,600,46,0,0,0,1,0,1,0,0,0,1,1,0,0,34,34,402.7,204.7,11.84,6.02,57.9,66.67,22.22,11.11,54.21,42.99,2.8,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,57085,11,107,600,36,1,0,1,1,0,1,0,1,0,0,0,0,1,34,34,320.9,154.8,9.44,4.55,243.3,70.0,20.0,10.0,55.66,41.51,2.83,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,57607,12,108,600,-6,0,0,0,0,0,1,0,1,0,0,1,0,0,55,54,564.6,201.8,10.27,3.74,201.1,72.73,18.18,9.09,56.07,41.12,2.8,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,65968,11,106,600,-43,1,2,0,0,0,0,0,1,0,0,1,0,0,5,6,17.1,16.5,3.42,2.75,7796.4,80.0,20.0,0.0,56.19,40.95,2.86,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,66001,12,107,600,50,1,0,1,1,0,1,0,0,0,1,1,0,0,44,44,385.5,321.8,8.76,7.31,15.9,72.73,27.27,0.0,55.66,41.51,2.83,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,1012,13,108,600,2,0,2,1,1,0,0,1,1,0,0,0,0,1,26,26,223.4,199.4,8.59,7.67,21025.5,75.0,25.0,0.0,56.07,41.12,2.8,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,1452,14,109,600,-5,1,0,0,1,0,1,0,0,0,1,1,0,0,22,22,140.6,120.1,6.39,5.46,216.6,69.23,30.77,0.0,55.56,41.67,2.78,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1733,15,110,600,11,0,0,0,0,1,0,1,1,0,0,0,0,1,47,46,529.3,423.4,11.26,9.2,140.4,71.43,28.57,0.0,55.96,41.28,2.75,0,1,0,0,0,0,0,0,0,0
